user_id,song_id,label,play_count,timestamp
Babs_05,7zghUphvkHNEB7XvgxhOFG,0,0,2021-01-02 00:39:00
Babs_05,5SFXOMJJ334Wn2PwBHeRZN,0,0,2021-01-02 00:49:00
Babs_05,23MrkN7g6Q5U7GLIxNHN1B,0,0,2021-01-02 01:06:00
Babs_05,4wSMi5urWxpBPbnWqfI1Ht,0,0,2021-01-02 01:41:00
Babs_05,1XLDwj2XXXNPOJvpvjHOas,0,0,2021-01-02 02:03:00
Babs_05,7h6lpVuSGPW6RNjDXKpYDh,0,0,2021-01-02 02:04:00
Babs_05,5RrHzXKmwVd5BCq4UzyJPd,0,0,2021-01-02 02:13:00
Babs_05,6aHFdm58mPF4YPJX3FgI0z,0,0,2021-01-02 02:23:00
Babs_05,3XDeeP9wBZzGhIPZmLfEEx,0,0,2021-01-02 02:25:00
Babs_05,57yI1u6t6cFXbjgjQcRHug,0,0,2021-01-02 02:43:00
Babs_05,5anCkDvJ17aznvK5TED5uo,0,0,2021-01-02 02:49:00
Babs_05,4OdhffpvG3HxDJMxYOKh97,0,0,2021-01-02 02:52:00
Babs_05,6995XAHtz5WmP1xVujJT2a,0,0,2021-01-02 02:59:00
Babs_05,5B5nloaA2UpNrjweosqVe3,0,0,2021-01-02 04:08:00
Babs_05,1AKp9qHetnBliEwP9oMiFY,0,0,2021-01-02 04:36:00
Babs_05,6KtLECDztnah63TNmV4Plw,0,0,2021-01-02 05:06:00
Babs_05,3kpYJjvM8Ja6btr5hEJLWc,0,0,2021-01-02 05:16:00
Babs_05,4IQiuJmUs1KzqR9RiFjXo4,0,0,2021-01-02 05:50:00
Babs_05,0ujFmyKkSXQnlVMBz4plMM,0,0,2021-01-02 05:54:00
Babs_05,6N22FZs2ZhPBYi3b9XPajV,0,0,2021-01-02 05:59:00
Babs_05,4l5nn3zlcrKSB1eyfuWHhu,0,0,2021-01-02 06:01:00
Babs_05,4CH4s56GHhSQ7p4PcmvC9m,0,0,2021-01-02 06:52:00
Babs_05,6ckozbGmOusAnLT2LEbERy,0,0,2021-01-02 06:58:00
Babs_05,7aiKdAM9WYW3GzWSA9OXIl,0,0,2021-01-02 07:02:00
Babs_05,72kGyvl69OMp9npJOJ16i4,0,0,2021-01-02 07:13:00
Babs_05,6oNU9YKF6xVDQvOB2TrYV8,0,0,2021-01-02 07:39:00
Babs_05,4WgM2becr135oJ7DfVNaCd,0,0,2021-01-02 07:48:00
Babs_05,3tCwjWLicbjsMCvXhN0WOE,0,0,2021-01-02 07:57:00
Babs_05,0KQ1LhU7vGiXqn7eAw1nfl,0,0,2021-01-02 07:59:00
Babs_05,28zSA1yhGkpqT6SX5GROKn,0,0,2021-01-02 08:10:00
Babs_05,34xGLuxM0rkxhCVyMSqwJO,0,0,2021-01-02 08:14:00
Babs_05,4IozWWJXIUlGqYXR9xbHxU,0,0,2021-01-02 08:26:00
Babs_05,2OoS1aZFAFscH1cUiKlazH,0,0,2021-01-02 08:55:00
Babs_05,0OQXYoAMu9z5Gb20PVAlcx,0,0,2021-01-02 09:12:00
Babs_05,0nsgyfBlCx8JNbmcxlu9Wu,0,0,2021-01-02 09:23:00
Babs_05,6foY66mWZN0pSRjZ408c00,0,0,2021-01-02 10:03:00
Babs_05,4tReFKumS5bcFahdXDiM1b,0,0,2021-01-02 10:05:00
Babs_05,7ISL3LO8AWP3fKIXunvqTa,0,0,2021-01-02 10:22:00
Babs_05,5hVepr5CHiTGtJY5bP4i5n,0,0,2021-01-02 11:00:00
Babs_05,0JsoJERs3b1uSP13eegLPP,0,0,2021-01-02 11:14:00
Babs_05,1Z1dwDCaPt4AggC1U2Dqwm,0,0,2021-01-02 11:41:00
Babs_05,5ZqNz8GXWpkb95f7aVxTA0,0,0,2021-01-02 12:28:00
Babs_05,3z8h0TU7ReDPLIbEnYhWZb,0,0,2021-01-02 12:32:00
Babs_05,0wXNnmvuTP0jPMpAXakSs8,0,0,2021-01-02 12:40:00
Babs_05,1YVuJrfHHmD4ilULhAVqPW,0,0,2021-01-02 12:42:00
Babs_05,0ojGXbSAH6INkZX24Kfs2u,0,0,2021-01-02 12:56:00
Babs_05,4ap6nHIEnGcl6tkYku3fRx,0,0,2021-01-02 12:56:00
Babs_05,1TVd8FHpeg1Afa92kaO0kR,0,0,2021-01-02 13:05:00
Babs_05,7cgbJxS1OrtzFOG4KsT8h5,0,0,2021-01-02 13:09:00
Babs_05,6MpUuLKMSRj82KbyoFlO6M,0,0,2021-01-02 13:17:00
Babs_05,7thzIJfxiZNZaPFA5OR9s1,0,0,2021-01-02 13:22:00
Babs_05,0WNGPpmWqzPnk0psUhJ3SX,0,0,2021-01-02 14:03:00
Babs_05,2unMCmT3nl0VBRFI3J0xIv,0,0,2021-01-02 14:16:00
Babs_05,077QV0UtmRfVEw6kFvminm,0,0,2021-01-02 14:22:00
Babs_05,6vjvewW34Y3UiGQtJokGlY,0,0,2021-01-02 14:24:00
Babs_05,4DMKwE2E2iYDKY01C335Uw,0,0,2021-01-02 15:23:00
Babs_05,4x94qgTeMEcwj4X1APUnpb,0,0,2021-01-02 15:45:00
Babs_05,1v1oIWf2Xgh54kIWuKsDf6,0,0,2021-01-02 15:46:00
Babs_05,2vfCSwToh0Am0O4zgHXfn7,0,0,2021-01-02 16:06:00
Babs_05,0wJoRiX5K5BxlqZTolB2LD,0,0,2021-01-02 16:14:00
Babs_05,38Uq4auvCzFYWtYjLeB5xz,0,0,2021-01-02 17:01:00
Babs_05,3khHZ5Tz9mwLYbEmnCimvq,0,0,2021-01-02 17:25:00
Babs_05,2QKALbvieihPo40okeVa1v,0,0,2021-01-02 17:26:00
Babs_05,2Se1hznIFlj5utOuAOBF8H,0,0,2021-01-02 17:29:00
Babs_05,6qMgx8ys4MNNxypaIvbG0i,0,0,2021-01-02 17:32:00
Babs_05,65hRZOQkVjmBdusz1N7aOv,0,0,2021-01-02 17:35:00
Babs_05,7A9l2AElHS3jM8EeESsesm,0,0,2021-01-02 18:11:00
Babs_05,6GaeEqb8oteEKEwuRE9WnO,0,0,2021-01-02 19:41:00
Babs_05,2tekEYJoRgNW5612ljzCdV,0,0,2021-01-02 20:16:00
Babs_05,2GMHqFwYnY3OGSvACE1pkE,0,0,2021-01-02 20:37:00
Babs_05,0UrWr7Jnu1heq1o99ZwUd0,0,0,2021-01-02 20:39:00
Babs_05,2hUSKfJpP9twYacueqlzGl,0,0,2021-01-02 21:03:00
Babs_05,7j2Bmzpnf6RwEWEQ2sv8Ho,0,0,2021-01-02 21:13:00
Babs_05,52vA3CYKZqZVdQnzRrdZt6,0,0,2021-01-02 21:20:00
Babs_05,1gsQmDnyXfq6jPIXYCPKHB,0,0,2021-01-02 21:22:00
Babs_05,1Ww6fxBrCpyGCDyXvpx92F,0,0,2021-01-02 21:24:00
Babs_05,6ZRF2oj59pKnVYjHcvN2Pa,0,0,2021-01-02 21:46:00
Babs_05,5ncofiedz9Ej6YkvvXMKVn,0,0,2021-01-02 21:54:00
Babs_05,4BRkPBUxOYffM2QXVlq7aC,0,0,2021-01-02 22:54:00
Babs_05,00oZhqZIQfL9P5CjOP6JsO,0,0,2021-01-02 23:24:00
Babs_05,1hz6aG4WfbL3OsAFUOh5R5,0,0,2021-01-03 00:16:00
Babs_05,0IEVKWduAaMcZepZQVr80T,0,0,2021-01-03 00:37:00
Babs_05,7MmCtSgteCZnHA40oOSGSp,0,0,2021-01-03 01:19:00
Babs_05,2fouwOFRsS5LmrCJVLe40X,0,0,2021-01-03 01:38:00
Babs_05,7x8dCjCr0x6x2lXKujYD34,0,0,2021-01-03 01:53:00
Babs_05,2shdj27ClUe4ETiBQXGLdQ,0,0,2021-01-03 01:58:00
Babs_05,2Qgsm22mbVfIRfx9ZRRHKE,0,0,2021-01-03 02:17:00
Babs_05,1BpMzIbVYhLfXTQe7ob2sY,0,0,2021-01-03 02:35:00
Babs_05,7gvlNhL2tdEtBalfm1gyzj,0,0,2021-01-03 02:36:00
Babs_05,55bMDM39fTaNGB08XaAZAT,0,0,2021-01-03 03:16:00
Babs_05,5dmC4IGuPsAzJNigeCFLO9,0,0,2021-01-03 03:47:00
Babs_05,11I3KKHv7g2pXiuqRDabRA,0,0,2021-01-03 03:53:00
Babs_05,7b0z457p1ONEEAuWRws0vS,0,0,2021-01-03 04:38:00
Babs_05,7Cg3F9ZsZ2TYUnlza49NYh,0,0,2021-01-03 06:57:00
Babs_05,3Cx4yrFaX8CeHwBMReOWXI,0,0,2021-01-03 07:22:00
Babs_05,47x1Gh7yk5mblUWxWRdtjH,0,0,2021-01-03 07:27:00
Babs_05,4MYb7NWLwXNDB7bYs3HeX8,0,0,2021-01-03 08:14:00
Babs_05,3rCtueI7qBN2kZBZnXuk5K,0,0,2021-01-03 08:24:00
Babs_05,7uv632EkfwYhXoqf8rhYrg,0,0,2021-01-03 08:41:00
Babs_05,1G2v4l29yAH66lFLUG0acW,0,0,2021-01-03 08:49:00
Babs_05,3fkPMWQ6cBNBLuFcPyMS8s,0,0,2021-01-03 09:02:00
Babs_05,1a2iF9XymafjRk56q7oCxo,0,0,2021-01-03 09:04:00
Babs_05,3hRV0jL3vUpRrcy398teAU,0,0,2021-01-03 09:05:00
Babs_05,6t1Bmjef4I067PKxd6CRlQ,0,0,2021-01-03 10:38:00
Babs_05,4DxGYJgokpQi2ChUzQEzp6,0,0,2021-01-03 10:38:00
Babs_05,4fRUwxL1tLYQViPssf6eYp,0,0,2021-01-03 11:16:00
Babs_05,2T7qCmVQfFrh0ihKjprF45,0,0,2021-01-03 11:42:00
Babs_05,1Q2fYlSdwuutWj3QplhY9q,0,0,2021-01-03 11:59:00
Babs_05,4oDZ5L8izBals6jKBJDBcX,0,0,2021-01-03 12:23:00
Babs_05,1Q5SpQeocfNXefx76svqkl,0,0,2021-01-03 12:57:00
Babs_05,1BSOKVzoPqJh6z6YzvJtkJ,0,0,2021-01-03 13:53:00
Babs_05,0aUtDDfbI5EKUJDaUKRM9B,0,0,2021-01-03 14:19:00
Babs_05,7K0JUUzqRyaGXQcAozBXDn,0,0,2021-01-03 14:32:00
Babs_05,0JtccJIQR0zb4t2SSdsGeN,0,0,2021-01-03 15:29:00
Babs_05,2Mik4RyMTMGXscX9QGiDoX,0,0,2021-01-03 15:54:00
Babs_05,4SSnFejRGlZikf02HLewEF,0,0,2021-01-03 15:54:00
Babs_05,6d3I7THB2bONUkxOo1DvmZ,0,0,2021-01-03 15:56:00
Babs_05,60Lqpl9aw7eWRD8KDjzPwO,0,0,2021-01-03 16:09:00
Babs_05,4l9rJRwlaMnPYD5DJtIIFo,0,0,2021-01-03 16:10:00
Babs_05,0WK1p8CduOKInJdZcjDy5A,0,0,2021-01-03 16:28:00
Babs_05,71vcffc4Yfz0pt9AbaL386,0,0,2021-01-03 16:47:00
Babs_05,60ZppukPfY43NDU9meKJrz,0,0,2021-01-03 16:56:00
Babs_05,4zCgJHtmM7QVRfS3Q0dNSi,0,0,2021-01-03 17:29:00
Babs_05,2gscB6kDOmrv1P6qs2KXE3,0,0,2021-01-03 17:57:00
Babs_05,5S9KnOMLC5vRckzbvzasEs,0,0,2021-01-03 18:01:00
Babs_05,2JIQGacK6OmSl936KsqDzM,0,0,2021-01-03 18:37:00
Babs_05,3iV11AiIEDIOVjKy3kgjld,0,0,2021-01-03 18:48:00
Babs_05,4NH4xiPQ7TqNGqj6pZV4ki,0,0,2021-01-03 19:18:00
Babs_05,0rPTPahzhGx9LSzI8XX5OM,0,0,2021-01-03 19:47:00
Babs_05,3dDLEwHUOwLQ3Mdl6aNPt2,0,0,2021-01-03 20:28:00
Babs_05,6TfBA04WJ3X1d1wXhaCFVT,0,0,2021-01-03 20:34:00
Babs_05,6J0HEZmMPkLGLljiW3mBJZ,0,0,2021-01-03 20:50:00
Babs_05,3Tc6x9waprUmAwaOjEIWEa,0,0,2021-01-03 21:40:00
Babs_05,2d8JP84HNLKhmd6IYOoupQ,0,0,2021-01-03 21:42:00
Babs_05,2bK6Z4eleadgkBcw4X7cZy,0,0,2021-01-03 22:09:00
Babs_05,4GroumsjzAcgCwJzTGY7px,0,0,2021-01-03 22:15:00
Babs_05,7nzsY8vlnKdvGOEE0rjAXZ,0,0,2021-01-03 23:24:00
Babs_05,2tnFEAdkIW4L8LW58XfAI6,0,0,2021-01-03 23:32:00
Babs_05,046L0dVjGu0cYGKedb1Ho5,0,0,2021-01-04 00:05:00
Babs_05,1BExV8JprNJLvLeDE9qdEW,0,0,2021-01-04 00:12:00
Babs_05,0VIzT8du6c8QRvzpMd6mFo,0,0,2021-01-04 00:13:00
Babs_05,4A2u7RmGIQk9bjoKExlqj7,0,0,2021-01-04 00:13:00
Babs_05,22VW5d6k6HT0SQ8MUEXuDz,0,0,2021-01-04 00:29:00
Babs_05,3qnTTdL45dvrl5j0MRrXza,0,0,2021-01-04 00:45:00
Babs_05,3xU7xAOD1x6ZHYF3Cd1KNb,0,0,2021-01-04 01:00:00
Babs_05,4R9pnPnhz5KXAGbF8RLHMs,0,0,2021-01-04 01:00:00
Babs_05,2mo5GxlIf33o4yOpQbAmdF,0,0,2021-01-04 01:20:00
Babs_05,0GILd3eTcEsjzSTyDX2XXi,0,0,2021-01-04 01:36:00
Babs_05,3g1iLBbCmKN67OZByYI7zK,0,0,2021-01-04 01:51:00
Babs_05,3rt1J9ME2EHQDzx5vzqnVV,0,0,2021-01-04 01:57:00
Babs_05,3JnXLE2aYxWDPk1OoFHieV,0,0,2021-01-04 02:07:00
Babs_05,45bE4HXI0AwGZXfZtMp8JR,0,0,2021-01-04 02:42:00
Babs_05,3w01niC4srlJrD3THYX3AB,0,0,2021-01-04 02:59:00
Babs_05,6Ts2TyVBF6Osom4IV88JNr,0,0,2021-01-04 03:46:00
Babs_05,1Y13csEpu3TK5gQdzGLrd8,0,0,2021-01-04 03:48:00
Babs_05,6yM82PxMywRHehdoQgQT8p,0,0,2021-01-04 04:19:00
Babs_05,61mWefnWQOLf90gepjOCb3,0,0,2021-01-04 04:43:00
Babs_05,1R0a2iXumgCiFb7HEZ7gUE,0,0,2021-01-04 04:48:00
Babs_05,3CnFfsYOIWdawTvM4Tnfh1,0,0,2021-01-04 05:17:00
Babs_05,5PRRthP9SLfbXB359MfIWv,0,0,2021-01-04 05:20:00
Babs_05,1mVn6LE3NukwuP1uAixzgT,0,0,2021-01-04 05:23:00
Babs_05,1zZh6zTXcDgvN0C6S1G4gU,0,0,2021-01-04 05:28:00
Babs_05,0ZamEnH0D9EvQD1GchY21Y,0,0,2021-01-04 05:30:00
Babs_05,2SiXAy7TuUkycRVbbWDEpo,0,0,2021-01-04 05:41:00
Babs_05,2uZkWDubNphtNJxUbvCLd7,0,0,2021-01-04 05:42:00
Babs_05,77NNZQSqzLNqh2A9JhLRkg,0,0,2021-01-04 05:49:00
Babs_05,50xyeJL2Hs9FDgtI1ROeB0,0,0,2021-01-04 05:50:00
Babs_05,61c2cPZd0ZZr7W2X5d0bUR,0,0,2021-01-04 06:32:00
Babs_05,2IvetNzSZMH5gwjInoyr18,0,0,2021-01-04 06:34:00
Babs_05,0rWLHJnMyJaMFA8x9l8AT0,0,0,2021-01-04 07:19:00
Babs_05,0RbcDELsGTciLeMGsSdJAc,0,0,2021-01-04 07:47:00
Babs_05,0Hr2RaY7XnE0Qj7ljHGfMw,0,0,2021-01-04 07:47:00
Babs_05,6z4n862KhNJNWDYSn4aLL5,0,0,2021-01-04 08:09:00
Babs_05,4mn2kNTqiGLwaUR8JdhJ1l,0,0,2021-01-04 08:30:00
Babs_05,32RxZnEk5KyWUTZR4azxbD,0,0,2021-01-04 08:49:00
Babs_05,1almCHdsfikRPfVB9VrEdT,0,0,2021-01-04 09:26:00
Babs_05,61tnfFfea71XruDZadOUmu,0,0,2021-01-04 09:28:00
Babs_05,49eU6cfKOpuh3DiuwNma5l,0,0,2021-01-04 09:45:00
Babs_05,1jlKdNbOA90rjnt88GJnwO,0,0,2021-01-04 09:50:00
Babs_05,6fKlpq12XS9i65lkFn75Cj,0,0,2021-01-04 09:55:00
Babs_05,3uwnnTQcHM1rDqSfA4gQNz,0,0,2021-01-04 10:13:00
Babs_05,2y6u1FsY2HSuSsn0cemmqu,0,0,2021-01-04 10:14:00
Babs_05,1srXTfCSDQZZcIdaLNpgSz,0,0,2021-01-04 10:35:00
Babs_05,6AJrjScRxKAzfImtWbCIaM,0,0,2021-01-04 11:32:00
Babs_05,1bZH8L8V2m454tdcSPEIl7,0,0,2021-01-04 11:50:00
Babs_05,2pYazEOXRSlMfxZzrelFbu,0,0,2021-01-04 12:25:00
Babs_05,6R9j9XEisGCoIE8r8UtbiS,0,0,2021-01-04 12:26:00
Babs_05,6p7NrRPfrrcOUI1pPHJ7cU,0,0,2021-01-04 12:32:00
Babs_05,1oFeXti9EanzUrHvWfRrfJ,0,0,2021-01-04 12:50:00
Babs_05,4ZZb5kIjp4NkfFmbTyEYCg,0,0,2021-01-04 13:08:00
Babs_05,5buITai6eMzU8rJonMEI6e,0,0,2021-01-04 13:11:00
Babs_05,7816irfzlAgs6ACKmCWg5C,0,0,2021-01-04 13:21:00
Babs_05,5aGkIyzLVYGuLIHkxpNAFF,0,0,2021-01-04 13:28:00
Babs_05,7pDUhxbAWlITdbP9JcjF5Q,0,0,2021-01-04 13:42:00
Babs_05,2miDOaZ3uuYy0mmNK91MoB,0,0,2021-01-04 14:06:00
Babs_05,0wjDGV9D1oL3ZTXWzTAn6H,0,0,2021-01-04 14:19:00
Babs_05,22An65gG31JLf9n18qjdhZ,0,0,2021-01-04 14:19:00
Babs_05,00isIFJWVpXIQ8HkGICSQp,0,0,2021-01-04 14:29:00
Babs_05,0lFWwbunLKOYOl7QZrhesY,0,0,2021-01-04 14:31:00
Babs_05,0e2cVXPOefDEzaERFUAgo4,0,0,2021-01-04 14:46:00
Babs_05,06ydkFqPLNpZRFVuUxSJ3y,0,0,2021-01-04 15:04:00
Babs_05,5KaVoEhxf1UwParyAjzHVA,0,0,2021-01-04 15:08:00
Babs_05,50oS45iNMFp7pKIQRAWIUP,0,0,2021-01-04 15:12:00
Babs_05,1UGh3Xt4s7A23fLhnYuDPX,0,0,2021-01-04 15:12:00
Babs_05,1zo8QWu2Sox7EataHgBpDS,0,0,2021-01-04 15:45:00
Babs_05,384txiSqJA9XFLWWLRBhO7,0,0,2021-01-04 16:00:00
Babs_05,1rJi8cf8OWsrX4CqBnMSoQ,0,0,2021-01-04 16:08:00
Babs_05,0l4DTppOxy7NUaEcwXuOb6,0,0,2021-01-04 16:42:00
Babs_05,2tAeN2TKlQLOoSPXtARzBV,0,0,2021-01-04 16:42:00
Babs_05,63QsFC6m0CaTw2gU0iZa7N,0,0,2021-01-04 16:55:00
Babs_05,0u15XLJIKeIGYmT32AUSzp,0,0,2021-01-04 16:58:00
Babs_05,5bHHfNEUp1p1ReV5zUhMVx,0,0,2021-01-04 17:11:00
Babs_05,3gRwYAsiX4e50J43BkmZxI,0,0,2021-01-04 17:37:00
Babs_05,4Vclf2L3pVnm75lYsq97VH,0,0,2021-01-04 18:12:00
Babs_05,4AblNv2IZzFJnnifSzb9v5,0,0,2021-01-04 18:46:00
Babs_05,304HbZEKcHYZyBkG5GhjD6,0,0,2021-01-04 18:49:00
Babs_05,6t7WriKgVszATnrdBKSUAf,0,0,2021-01-04 20:39:00
Babs_05,4j3X4KX8rURekAVIFUhI23,0,0,2021-01-04 20:53:00
Babs_05,6oO7WMjD6kEvCITLbVj0mu,0,0,2021-01-04 21:13:00
Babs_05,52cFhaPuS5oLrmFoJw4J9j,0,0,2021-01-04 21:22:00
Babs_05,7jrnZxYFBJFHO7hcJBCAIl,0,0,2021-01-04 21:24:00
Babs_05,2vQQfWTanvD99OeHLAoyhW,0,0,2021-01-04 21:26:00
Babs_05,1Xgg0bhjK57PJ6WLYOi3oY,0,0,2021-01-04 21:28:00
Babs_05,0tgVpDi06FyKpA1z0VMD4v,0,0,2021-01-04 21:33:00
Babs_05,2ckXnzyvgva2oE9FWjb405,0,0,2021-01-04 21:51:00
Babs_05,3eMYc6FK9XvyauIaxcJtRS,0,0,2021-01-04 22:09:00
